goodput_vs_num_devices	42	16	13958643712	64	power_law	gamma	{'cv': 4}	5	200	sr-greedy	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((0,), (0,), (0,), (1, 5, 20), (1, 13), (1, 14, 29), (2, 8, 25), (2, 10, 17), (2, 16, 38), (3,), (4, 5, 23), (6,), (7, 8, 11), (9,), (12,), (15,)))	0.438	simulate
goodput_vs_num_devices	42	24	13958643712	64	power_law	gamma	{'cv': 4}	5	200	sr-greedy	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((0,), (0,), (0,), (1, 2, 5), (1, 17, 20), (1, 22), (2, 4, 29), (2, 11, 31), (3,), (4, 26, 35), (5, 7, 23), (5, 8, 40), (6,), (7, 14, 41), (8, 10, 11), (8, 10, 32), (9,), (12,), (13, 19), (14, 20, 25), (15,), (16, 38, 41), (18,), (25, 28)))	0.607	simulate
goodput_vs_num_devices	42	32	13958643712	64	power_law	gamma	{'cv': 4}	5	200	sr-greedy	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((0,), (0,), (0,), (1, 13), (1, 23, 35), (1, 28), (2, 5, 7), (2, 5, 25), (2, 22, 26), (2, 25, 35), (3,), (3,), (4, 8, 11), (4, 10), (4, 32, 38), (5, 10, 20), (5, 16, 41), (6,), (7, 8, 14), (9,), (11, 29, 34), (12,), (13, 37), (14, 16, 32), (14, 40, 41), (15,), (17, 19, 23), (17, 19, 29), (18,), (20, 22, 38), (27,), (31, 40)))	0.711	simulate
goodput_vs_num_devices	42	40	13958643712	64	power_law	gamma	{'cv': 4}	5	200	sr-greedy	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((0,), (0,), (0,), (0,), (1, 5, 14), (1, 7), (1, 14, 17), (1, 16), (2, 10, 11), (2, 16, 41), (2, 22, 35), (2, 25, 38), (2, 26, 40), (3,), (3,), (4, 8, 20), (4, 23, 32), (4, 29, 41), (5, 8, 31), (5, 13, 29), (5, 28, 38), (6,), (7, 14, 17), (7, 16), (8, 20, 22), (9,), (9,), (10, 19), (10, 31), (11, 23, 34), (11, 28, 38), (12,), (13, 20, 41), (14, 23, 40), (15,), (17, 19, 32), (18,), (25, 26, 32), (27,), (29, 35, 37)))	0.785	simulate
goodput_vs_num_models	3	24	13958643712	4.571428571428571	power_law	gamma	{'cv': 4}	5	200	sr-greedy	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (1, 2), (1, 2), (1, 2), (1, 2), (1, 2), (1, 2), (1, 2), (1, 2)))	1.0	simulate
goodput_vs_num_devices	42	16	13958643712	64	power_law	gamma	{'cv': 4}	5	200	mp-search	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=8), ParallelConfig(dp=1, op=1, pp=8)), group_models=((0, 2, 4, 5, 6, 7, 8, 11, 13, 14, 15, 20, 25, 27, 28), (1, 2, 3, 5, 8, 9, 10, 12, 16, 17, 18, 19, 29, 38, 40)))	0.612	simulate
goodput_vs_num_models	3	24	13958643712	4.571428571428571	power_law	gamma	{'cv': 4}	5	200	mp-search	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1), ParallelConfig(dp=1, op=2, pp=1)), group_models=((0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2)))	1.0	simulate
goodput_vs_num_models	12	24	13958643712	18.285714285714285	power_law	gamma	{'cv': 4}	5	200	sr-greedy	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((0,), (0,), (0,), (0,), (1, 2, 8), (1, 4), (1, 5, 11), (1, 10), (1, 10), (2, 4, 5), (2, 4, 11), (2, 5, 7), (2, 5, 7), (2, 5, 10), (2, 5, 10), (2, 7, 8), (3,), (3,), (4, 8, 11), (6,), (6,), (7, 8, 11), (9,), (9,)))	0.949	simulate
goodput_vs_num_devices	42	32	13958643712	64	power_law	gamma	{'cv': 4}	5	200	mp-search	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=8), ParallelConfig(dp=1, op=1, pp=8), ParallelConfig(dp=1, op=1, pp=8), ParallelConfig(dp=1, op=1, pp=8)), group_models=((0, 1, 2, 8, 11, 13, 14, 17, 19, 22, 23, 25, 29, 31, 32, 33, 35, 39), (1, 7, 9, 10, 14, 16, 17, 18, 19, 20, 21, 23, 29, 31, 37, 38, 41), (2, 3, 5, 7, 8, 10, 15, 16, 23, 27, 30, 36, 38), (4, 5, 6, 11, 12, 13, 14, 20, 22, 24, 25, 26, 28, 34, 35, 40, 41)))	0.976	simulate
goodput_vs_num_models	12	24	13958643712	18.285714285714285	power_law	gamma	{'cv': 4}	5	200	mp-search	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=4, pp=1), ParallelConfig(dp=1, op=4, pp=1), ParallelConfig(dp=1, op=4, pp=1), ParallelConfig(dp=1, op=4, pp=1), ParallelConfig(dp=1, op=4, pp=1), ParallelConfig(dp=1, op=4, pp=1)), group_models=((0, 1, 2, 4, 5, 6, 7, 8, 11), (0, 1, 2, 4, 5, 6, 8, 10, 11), (0, 2, 3, 4, 5, 7, 8, 10, 11), (1, 2, 3, 4, 5, 6, 7, 8, 11), (2, 4, 5, 6, 7, 8, 9, 10, 11), (2, 4, 5, 6, 7, 8, 9, 10, 11)))	1.0	simulate
